,tweet_id,text,source
155,1512420698328813575,"If a single person can be credited with Ukraine’s surprising military successes so far, it is Valeriy Zaluzhnyy, the commander in chief of the Ukrainian Armed Forces https://t.co/Hcx1gzSZOz",politico
156,1512403944655446025,"The surge of Covid-19 infections in Washington this week has many wondering: Is it safe enough to hold indoor, public events again? Are we returning to normal or throwing caution to the wind after more than two years of isolation? https://t.co/8E5br1JOZU",politico
157,1512387665777381383,"A group of Democratic strategists is trying to spread a novel organizing tactic in this year’s election. Technically, it’s called “paid relational organizing,” but it boils down to this: paying people to talk to their friends about politics. https://t.co/Lb7ZPA5glO",politico
158,1512214228224163840,"In the space of a week, dozens of White House aides and federal officials have contracted the disease in an outbreak that appears to have touched all corners of the administration https://t.co/NqlkId1Opw",politico
159,1512205124063608842,"We're bringing a special edition Global Insider newsletter to the #MIGlobal May 1-4. Go inside the world's most influential gathering of experts reinventing finance, health, technology and more. Sign up now.
 https://t.co/qaKpg2ANEp https://t.co/2TYLcGSsmU",politico
160,1512198124915376138,Here's the timeline of the six-week sprint to make Jackson the first Black female Supreme Court justice 👇https://t.co/5Fux8F5onG,politico
161,1512197521187168260,"It took just 39 days for the Senate to confirm Ketanji Brown Jackson's historic nomination as the first Black female Supreme Court justice. 

Here's how her confirmation timeline stacks up against other recent justices 👇 https://t.co/apffcTyOXN",politico
162,1512196175570653193,"Utah Republican Mitt Romney decided over the weekend that he’d vote for Jackson.

“As a result of our meeting for an hour together and reviewing her testimony before Congress, I became convinced that she’s within the mainstream,” he said Monday. “She’s also highly qualified.” https://t.co/SSmjNtqu5D",politico
163,1512195584903503876,"Alaska Republican Sen. Lisa Murkowski said she had decided to support Jackson after going for a hike in her home state. 

“I was home, where I can think and get clarity and clear-headed and not be swirled up with the politics of the matter.”
https://t.co/5Fux8F5onG",politico
164,1512195441236058116,"Maine Sen. Susan Collins was the first Republican to back Jackson’s confirmation in March. 

In her announcement then, Collins said Jackson “possesses the experience, qualifications, and integrity to serve” on the Supreme Court.
https://t.co/5Fux8F5onG",politico
165,1512173298263773187,RT @politicongress: A bipartisan group of House lawmakers want to block Joe Biden from ending a pandemic-born provision that would restrict…,politico
166,1512168568867201031,"RT @marianne_levine: Chuck Schumer and Dick Durbin knew exactly when KBJ would be confirmed, even before Biden made his choice: by April 8.…",politico
167,1512159979150749701,"Watch: The Senate confirms Ketanji Brown Jackson to the U.S. Supreme Court, prompting the chamber and spectators burst into applause after the historic vote https://t.co/y3YrSFVTrv https://t.co/hBsz947lSK",politico
168,1512133512828178436,Ketanji Brown Jackson has been confirmed as the first Black woman on the Supreme Court. Three Republicans joined with all Democrats to support her. https://t.co/Hclj9on7l3,politico
169,1512113481973211137,Michigan Gov. Gretchen Whitmer filed a lawsuit challenging the state’s 1931 law banning abortion — the latest move in a flurry of state activity preparing for the possible overturning of Roe v. Wade in a few months https://t.co/HsKnDCgmpQ,politico
170,1512112161589448705,RT @politicongress: One of our POLITICO colleagues got bit by the Capitol Hill fox. She was bit on Tuesday and had to make multiple trips t…,politico
171,1512112113879240707,RT @politicongress: It's taken just 39 days for the Senate to process Ketanji Brown Jackson's Supreme Court nomination — which was 12 days…,politico
172,1512099279145381890,"NLRB General Counsel Jennifer Abruzzo said she will ask the board to find that ""captive audience"" meetings are an unfair labor practice during union organizing efforts https://t.co/nSjyvwtjh3",politico
173,1512095441386622984,"The United States is taking enforcement action aimed at preventing three Russian airlines from continuing to operate, both internationally and within Russia itself https://t.co/UU9Kq3e5my",politico
174,1512094172982960129,"Washington Mayor Muriel Bowser has tested positive for Covid, the latest in the string of cases among the capital’s political class https://t.co/oj24oVYxw8",politico
175,1512092405511692288,"RT @politicongress: Speaker Nancy Pelosi has tested positive for Covid and is ""currently asymptomatic."" 

The news comes amid a wave of hig…",politico
176,1512088219986407426,"The “Secret Service said I couldn’t go. I would have gone there in a minute,"" the former president said https://t.co/1O7chMmyD9",politico
177,1512073174174732299,"The Senate revived Lend-Lease last night, a World War II-era measure that allowed the U.S. to quickly resupply Allies in the fight against Nazi Germany https://t.co/JqpDPNwkv0",politico
178,1512061796600885254,"RT @natalie_allison: Ahead of Trump's rally Saturday in Selma, NC, local Republicans have launched a campaign to try to tank his endorsed H…",politico
179,1512061738388140039,"RT @AliceOllstein: NEW: Blue states are rushing to protect abortion ahead of an expected blow to Roe this summer. 

The latest? A lawsuit f…",politico
180,1512061033413709836,RT @connorobrienNH: Senate Armed Services just kicked off a hearing on DoD's budget with Defense Secretary Lloyd Austin and Gen. Mark Mille…,politico
181,1512060612972482564,Today could be the day Judge Ketanji Brown Jackson is officially confirmed to the Supreme Court. https://t.co/dvxJO1Xo74,politico
182,1512040022450618377,"News under the Dome is fast paced, and so are we. We keep you in the loop on the latest and most important news on Capitol Hill. Subscribe to Huddle today.
https://t.co/dfpSNWPYfR https://t.co/Noq2J4ztzW",politico
183,1512027413936488456,"Donald Trump stunned North Carolina Republicans last month when he announced his support for Bo Hines, a 26-year-old candidate who doesn’t live anywhere near the congressional district he’s running in

https://t.co/e3mi8EBDmv",politico
184,1511871561845903369,"Democrats barely even noticed Pennsylvania's John Fetterman was running for Senate in 2016. Six years later, he is the odds-on favorite to win the Democratic nomination in one of the country’s most important Senate races. https://t.co/8lx9jRu8EE",politico
185,1511870129017139203,"Technology is always evolving, so to make sure you're always in the know, read our Digital Future Daily newsletter. Subscribe today. https://t.co/vNoL7ztSg2 https://t.co/o1lhqa8c3X",politico
186,1511858432890085378,The FDA’s independent vaccine advisory panel met to begin outlining the broader U.S. Covid booster strategy. Here are the biggest takeaways from the daylong meeting: https://t.co/Mg3fnSoE5p,politico
187,1511830662176722954,"A fresh wave of Covid is hitting the Biden administration and the press corps, but planners of this year's White House Correspondents' Association Dinner say the event is still on. Read more in tonight's edition of West Wing Playbook: https://t.co/mfM62HTSBk",politico
188,1511827187317583876,"Most say it's too early for Adams’ policies to take effect, but major crime is up by 44% through Sunday from that time last year. Here are the numbers:

- Shootings ⬆️ by 4%
- Robberies ⬆️ by 47%
- Burglaries ⬆️ by 31%
- Assaults ⬆️by 19%
- Murder ⬇️ by 9% https://t.co/OtlV78iKPY",politico
189,1511826125974028296,"Our Huddle newsletter pulls back the curtain and delivers the essential news and inside scoops centered around the people, politics and power centers on Capitol Hill. Subscribe today.
https://t.co/dfpSNWPYfR https://t.co/AJjAuNCLAv",politico
190,1511825163356184581,"Eric Adams staked the success of his mayoralty on restoring public safety across New York City.

But during his first 100 days in office, crime has climbed in almost every category the NYPD tracks. https://t.co/OtlV78iKPY",politico
191,1511822471250522116,"RT @kyledcheney: BANNON had hoped to cast his decision to defy the Jan. 6 committee as the result of advice from his lawyer.

But now he'll…",politico
192,1511813591770759168,RT @politicongress: Russian state media are using Rep. Marjorie Taylor Greene’s words to aid their argument that their invasion of Ukraine…,politico
193,1511798289859022854,"We're live on Twitter Spaces with @BPC_Bipartisan discussing Biden's latest extension on student loan payments. 

Join us 👇 https://t.co/IELthaZgSl https://t.co/fcCcBMXl8H",politico
194,1511793114742243329,"We’re continuing to  explore how the next wave of technology is upending the global economy and its power structures. 

Sign up for our new Digital Future Daily newsletter 👇 https://t.co/2k8D6DpZxR",politico
